labnumber,Sbox,date,sd,diff,Country,Site,SiteID,Source
Beta-71786,30,2360,70,0.029661017,USA,48CR5516,5382,Erick
Beta-145283,30,1070,60,0.056074766,USA,48SW12397,5429,Erick
Beta-188715,29,2150,60,0.027906977,USA,48LN3777,5431,Erick
Beta-188714,29,1620,60,0.037037037,USA,48LN3560,5432,Erick
Beta-188717,29,900,60,0.066666667,USA,48LN3778,5433,Erick
Beta-284043,30,1050,40,0.038095238,USA,48SW15052,5442,Erick
Beta-266045,30,4230,40,0.009456265,USA,48SW15045,5445,Erick
Beta-261615,30,4560,40,0.00877193,USA,48SW7457,5459,Erick
Beta-284036,30,4870,40,0.008213552,USA,48SW7457,5459,Erick
Beta-284038,30,4980,40,0.008032129,USA,48SW7457,5459,Erick
Beta-284039,30,4440,40,0.009009009,USA,48SW7457,5459,Erick
Beta-284041,30,6570,40,0.00608828,USA,48SW7457,5459,Erick
Beta-284042,30,6240,40,0.006410256,USA,48SW7457,5459,Erick
Beta-252657,30,2680,40,0.014925373,USA,48SW17318,5460,Erick
Beta-188713,29,1680,60,0.035714286,USA,48LN3557,5461,Erick
Beta-261614,30,2050,40,0.019512195,USA,48SW7456,5462,Erick
Beta-289140,30,4020,40,0.009950249,USA,48SW7456,5462,Erick
Beta-289141,30,4170,40,0.009592326,USA,48SW7456,5462,Erick
Beta-289142,30,4120,40,0.009708738,USA,48SW7456,5462,Erick
Beta-291249,30,3670,40,0.010899183,USA,48SW7456,5462,Erick
Beta-163970,30,4390,60,0.013667426,USA,48SW390,5466,Erick
Beta-232404,30,2440,40,0.016393443,USA,48SW390,5466,Erick
Beta-289079,30,5550,40,0.007207207,USA,48SW17323,5467,Erick
Beta-252659,30,2020,40,0.01980198,USA,48SW17322,5470,Erick
Beta-87413,29,6880,80,0.011627907,USA,48LN3117,5473,Erick
Beta-87414,29,2760,60,0.02173913,USA,48LN3117,5473,Erick
Beta-206547,30,2080,60,0.028846154,USA,48SW16106,5479,Erick
Beta-255126,29,3080,40,0.012987013,USA,48LN4523,5484,Erick
Beta-214278,30,3150,40,0.012698413,USA,48SW12174,5485,Erick
Beta-214279,30,4040,40,0.00990099,USA,48SW12174,5485,Erick
Beta-214281,30,2780,40,0.014388489,USA,48SW12174,5485,Erick
Beta-214282,30,4000,40,0.01,USA,48SW12174,5485,Erick
Beta-180502,29,2350,60,0.025531915,USA,48LN3974,5495,Erick
Beta-180501,29,6000,50,0.008333333,USA,48LN3973,5497,Erick
Beta-193709,29,1610,50,0.031055901,USA,48LN4086,5520,Erick
Beta-193708,29,5200,50,0.009615385,USA,48LN4085,5521,Erick
Beta-163969,30,1580,60,0.037974684,USA,48SW14254,5554,Erick
Beta-238567,30,4670,40,0.00856531,USA,48CR8875,5590,Erick
Beta-188712,29,2780,70,0.025179856,USA,48SW15110,5607,Erick
Beta-79247,30,3480,80,0.022988506,USA,48SW9272,5611,Erick
Beta-326352,30,950,30,0.031578947,USA,48CR310,5619,Erick
Beta-326353,30,1920,30,0.015625,USA,48CR310,5619,Erick
Beta-198889,30,3640,80,0.021978022,USA,48SW4356,5623,Erick
Beta-198890,30,3760,70,0.018617021,USA,48SW4356,5623,Erick
Beta-198893,30,4040,70,0.017326733,USA,48SW15783,5643,Erick
Beta-198892,30,4350,70,0.016091954,USA,48SW15782,5644,Erick
Beta-10920,29,5310,120,0.02259887,USA,48LN1088,5653,CARD
Beta-7081,29,1470,83,0.056462585,USA,48LN1100,5654,CARD
Beta-7082,29,1880,95,0.050531915,USA,48LN1100,5654,CARD
Beta-7083,29,3000,110,0.036666667,USA,48LN1100,5654,CARD
Beta-7084,29,4030,85,0.021091811,USA,48LN1100,5654,CARD
Beta-26821,29,3590,80,0.022284123,USA,48LN1185,5656,CARD
Beta-43349,29,910,70,0.076923077,USA,48LN1185,5656,CARD
Beta-55176,29,5420,100,0.018450185,USA,48LN1185,5656,CARD
Beta-9451,29,2620,200,0.076335878,USA,48LN1291,5665,CARD
Beta-13146,29,5120,70,0.013671875,USA,48LN1296,5667,CARD
Beta-13147,29,4610,80,0.017353579,USA,48LN1296,5667,CARD
Beta-9690,29,5150,230,0.044660194,USA,48LN1296,5667,CARD
Beta-9691,29,1240,80,0.064516129,USA,48LN1296,5667,CARD
Beta-9692,29,1490,100,0.067114094,USA,48LN1296,5667,CARD
Beta-9731,29,4180,90,0.0215311,USA,48LN1296,5667,CARD
Beta-9900,29,3750,90,0.024,USA,48LN1296,5667,CARD
Beta-13422,29,3220,90,0.027950311,USA,48LN1334,5668,CARD
Beta-13424,29,5290,90,0.017013233,USA,48LN1334,5668,CARD
Beta-13425,29,5650,90,0.015929204,USA,48LN1334,5668,CARD
Beta-13426,29,5060,90,0.017786561,USA,48LN1334,5668,CARD
Beta-14080,29,1580,80,0.050632911,USA,48LN1334,5668,CARD
Beta-14608,29,6330,100,0.015797788,USA,48LN1334,5668,CARD
Beta-9853,29,5480,80,0.01459854,USA,48LN1404,5669,CARD
Beta-10923,29,4290,90,0.020979021,USA,48LN1464,5670,CARD
Beta-10925,29,2590,90,0.034749035,USA,48LN1468,5672,CARD
Beta-10922,29,3160,80,0.025316456,USA,48LN1469,5673,CARD
Beta-12976,29,3000,100,0.033333333,USA,48LN1469,5673,CARD
Beta-12975,29,3665,85,0.02319236,USA,48LN1550,5674,CARD
Beta-29319,29,5410,70,0.012939002,USA,48LN1738,5678,CARD
Beta-29320,29,3920,90,0.022959184,USA,48LN1738,5678,CARD
Beta-55225,29,1310,70,0.053435115,USA,48LN2038,5683,CARD
Beta-42741,29,3780,60,0.015873016,USA,48LN2218,5685,CARD
Beta-49593,29,3120,80,0.025641026,USA,48LN2306,5689,CARD
Beta-49595,29,3820,60,0.015706806,USA,48LN2306,5689,CARD
Beta-69178,29,2360,90,0.038135593,USA,48LN2555,5692,CARD
Beta-69179,29,3180,60,0.018867925,USA,48LN2555,5692,CARD
Beta-69180,29,3420,70,0.020467836,USA,48LN2555,5692,CARD
Beta-69181,29,5260,90,0.017110266,USA,48LN2555,5692,CARD
Beta-69182,29,3250,90,0.027692308,USA,48LN2555,5692,CARD
Beta-69183,29,3070,60,0.019543974,USA,48LN2555,5692,CARD
Beta-63152,29,3080,80,0.025974026,USA,48LN2661,5693,CARD
Beta-63153,29,1530,60,0.039215686,USA,48LN2665,5694,CARD
Beta-10025,29,4830,80,0.016563147,USA,48LN373,5698,CARD
Beta-12537,29,3730,80,0.021447721,USA,48LN373,5698,CARD
Beta-13145,29,6000,110,0.018333333,USA,48LN373,5698,CARD
Beta-13219,29,2840,100,0.035211268,USA,48LN373,5698,CARD
Beta-14611,29,6180,180,0.029126214,USA,48LN373,5698,CARD
Beta-14613,29,3780,100,0.026455026,USA,48LN373,5698,CARD
Beta-7852,29,1170,60,0.051282051,USA,48LN373,5698,CARD
Beta-7853,29,2690,60,0.022304833,USA,48LN373,5698,CARD
Beta-7946,29,3800,100,0.026315789,USA,48LN373,5698,CARD
Beta-8088,29,2960,80,0.027027027,USA,48LN373,5698,CARD
Beta-8171,29,1400,65,0.046428571,USA,48LN373,5698,CARD
Beta-9872,29,3370,200,0.059347181,USA,48LN373,5698,CARD
Beta-9904,29,4030,90,0.022332506,USA,48LN373,5698,CARD
Beta-42740,29,1710,80,0.046783626,USA,48LN839,5713,CARD
Beta-14639,29,6720,110,0.016369048,USA,48LN919,5714,CARD
Beta-198882,30,4240,70,0.016509434,USA,48FR5504,5715,Erick
Beta-76936,29,3440,90,0.026162791,USA,48LN3037,5716,Erick
Beta-76937,29,3960,70,0.017676768,USA,48LN3037,5716,Erick
Beta-198881,30,3640,70,0.019230769,USA,48FR5503,5717,Erick
Beta-198884,30,1240,70,0.056451613,USA,48FR5505,5718,Erick
Beta-298343,30,1290,30,0.023255814,USA,48CR332,5724,Erick
Beta-298345,30,2630,30,0.011406844,USA,48CR332,5724,Erick
Beta-298347,30,2880,30,0.010416667,USA,48CR332,5724,Erick
Beta-298348,30,3440,30,0.00872093,USA,48CR332,5724,Erick
Beta-298350,30,2260,30,0.013274336,USA,48CR332,5724,Erick
Beta-298351,30,2000,30,0.015,USA,48CR332,5724,Erick
Beta-298352,30,2710,30,0.011070111,USA,48CR332,5724,Erick
Beta-298353,30,3000,30,0.01,USA,48CR332,5724,Erick
Beta-298354,30,3450,30,0.008695652,USA,48CR332,5724,Erick
Beta-298355,30,3180,30,0.009433962,USA,48CR332,5724,Erick
Beta-186826,29,3550,50,0.014084507,USA,48SU4915,5728,Erick
Beta-186827,29,2920,60,0.020547945,USA,48SU4915,5728,Erick
Beta-291956,29,1620,40,0.024691358,USA,48SU1438,5730,Erick
Beta-180505,30,3010,50,0.016611296,USA,48SU5070,5732,Erick
Beta-288186,29,4030,40,0.009925558,USA,48SU3858,5733,Erick
Beta-90640,29,330,60,0.181818182,USA,48SU1499,5734,Erick
Beta-90641,29,1740,60,0.034482759,USA,48SU1499,5734,Erick
Beta-90642,29,1980,70,0.035353535,USA,48SU1499,5734,Erick
Beta-259609,29,6070,40,0.006589786,USA,48SU2357,5736,Erick
Beta-235019,29,5060,40,0.007905138,USA,48SU6469,5739,Erick
Beta-224942,29,1680,40,0.023809524,USA,48SU6040,5743,Erick
Beta-240153,29,4480,40,0.008928571,USA,48SU6040,5743,Erick
Beta-240144,29,3540,40,0.011299435,USA,48SU5971,5744,Erick
Beta-240145,29,5390,40,0.00742115,USA,48SU5971,5744,Erick
Beta-240146,29,4340,40,0.00921659,USA,48SU5971,5744,Erick
Beta-240147,29,3810,40,0.010498688,USA,48SU5971,5744,Erick
Beta-240148,29,4740,40,0.008438819,USA,48SU5971,5744,Erick
Beta-288175,29,5140,40,0.007782101,USA,48SU807,5746,Erick
Beta-288176,29,3830,40,0.010443864,USA,48SU807,5746,Erick
Beta-288177,29,2630,40,0.015209125,USA,48SU807,5746,Erick
Beta-288178,29,4290,40,0.009324009,USA,48SU807,5746,Erick
Beta-288179,29,4520,40,0.008849558,USA,48SU807,5746,Erick
Beta-288180,29,3740,40,0.010695187,USA,48SU807,5746,Erick
Beta-216294,29,3800,40,0.010526316,USA,48SU2311,5747,Erick
Beta-288181,29,3660,40,0.010928962,USA,48SU2311,5747,Erick
Beta-288182,29,4900,40,0.008163265,USA,48SU2311,5747,Erick
Beta-288183,29,5080,40,0.007874016,USA,48SU2311,5747,Erick
Beta-288184,29,3950,40,0.010126582,USA,48SU2311,5747,Erick
Beta-156826,31,5290,80,0.015122873,USA,48PL1020,5751,Erick
Beta-238402,30,1330,40,0.030075188,USA,48SU5981,5771,Erick
Beta-238403,30,3590,40,0.011142061,USA,48SU5981,5771,Erick
Beta-224945,30,4510,40,0.00886918,USA,48SU6070,5773,Erick
Beta-196836,30,3510,80,0.022792023,USA,48FR5125,5777,Erick
Beta-225590,30,4010,40,0.009975062,USA,48FR5125,5777,Erick
Beta-225591,30,4510,50,0.011086475,USA,48FR5125,5777,Erick
Beta-225592,30,4480,50,0.011160714,USA,48FR5125,5777,Erick
Beta-225593,30,4960,50,0.010080645,USA,48FR5125,5777,Erick
Beta-225594,30,4650,50,0.010752688,USA,48FR5125,5777,Erick
Beta-225595,30,5040,50,0.009920635,USA,48FR5125,5777,Erick
Beta-238883,30,5310,40,0.007532957,USA,48FR5125,5777,Erick
Beta-238884,30,5300,40,0.00754717,USA,48FR5125,5777,Erick
Beta-238887,30,3820,40,0.010471204,USA,48FR5125,5777,Erick
Beta-238888,30,3990,40,0.010025063,USA,48FR5125,5777,Erick
Beta-238889,30,5360,40,0.007462687,USA,48FR5125,5777,Erick
Beta-238890,30,5240,40,0.007633588,USA,48FR5125,5777,Erick
Beta-238891,30,5300,50,0.009433962,USA,48FR5125,5777,Erick
Beta-238892,30,5260,40,0.007604563,USA,48FR5125,5777,Erick
Beta-238893,30,5460,40,0.007326007,USA,48FR5125,5777,Erick
Beta-120444,29,4790,70,0.014613779,USA,48SU2830,5788,Erick
Beta-288168,29,3230,40,0.012383901,USA,48SU7274,5794,Erick
Beta-288170,29,3700,40,0.010810811,USA,48SU7274,5794,Erick
Beta-288171,29,4200,40,0.00952381,USA,48SU7274,5794,Erick
Beta-288172,29,4250,40,0.009411765,USA,48SU7274,5794,Erick
Beta-288173,29,1870,40,0.021390374,USA,48SU7274,5794,Erick
Beta-288174,29,2830,40,0.014134276,USA,48SU7274,5794,Erick
Beta-111613,29,4460,80,0.01793722,USA,48SU2639,5795,Erick
Beta-245662,30,4090,40,0.009779951,USA,48SU6671,5796,Erick
Beta-294738,30,4390,30,0.006833713,USA,48FR6260,5800,Erick
Beta-240811,30,5060,40,0.007905138,USA,48SU3610,5810,Erick
Beta-253992,30,3180,40,0.012578616,USA,48SU6783,5815,Erick
Beta-224940,30,4160,50,0.012019231,USA,48SU5977,5820,Erick
Beta-231160,30,4330,40,0.009237875,USA,48SU5862,5825,Erick
Beta-224383,30,1840,50,0.027173913,USA,48SU5964,5847,Erick
Beta-121369,27,720,70,0.097222222,USA,35JA408,5852,CARD
Beta-185939,30,1590,60,0.037735849,USA,48SU2800,5856,Erick
Beta-206548,30,1350,50,0.037037037,USA,48SU2800,5856,Erick
Beta-206549,30,3080,40,0.012987013,USA,48SU2800,5856,Erick
Beta-127762,30,2790,60,0.021505376,USA,48SU2775,5859,Erick
Beta-126612,30,3310,60,0.018126888,USA,48SU2771,5861,Erick
Beta-206550,30,1030,40,0.038834951,USA,48SU2615,5862,Erick
Beta-206552,30,4990,50,0.01002004,USA,48SU2615,5862,Erick
Beta-206553,30,3530,40,0.011331445,USA,48SU2615,5862,Erick
Beta-206554,30,3700,40,0.010810811,USA,48SU2615,5862,Erick
Beta-206555,30,4510,40,0.00886918,USA,48SU2615,5862,Erick
Beta-206556,30,3670,40,0.010899183,USA,48SU2615,5862,Erick
Beta-185397,30,4150,70,0.01686747,USA,48SU2615,5862,Erick
Beta-126914,30,3730,70,0.018766756,USA,48SU2935,5863,Erick
Beta-137761,30,1810,60,0.033149171,USA,48SU3086,5866,Erick
Beta-126611,30,3640,60,0.016483516,USA,48SU2788,5869,Erick
Beta-196840,30,7030,60,0.008534851,USA,48FR5611,5873,Erick
Beta-211174,30,4470,60,0.013422819,USA,48SU3087,5874,Erick
Beta-126606,30,6080,80,0.013157895,USA,48SU2817,5875,Erick
Beta-137599,30,5210,80,0.015355086,USA,48SU3089,5876,Erick
Beta-137600,30,1220,60,0.049180328,USA,48SU3089,5876,Erick
Beta-126626,30,1800,60,0.033333333,USA,48SU2651,5877,Erick
Beta-126630,30,3470,60,0.017291066,USA,48SU2978,5881,Erick
Beta-186817,30,3020,60,0.01986755,USA,48SU3919,5883,Erick
Beta-186819,30,4560,50,0.010964912,USA,48SU4961,5886,Erick
Beta-186820,30,3930,50,0.012722646,USA,48SU4961,5886,Erick
Beta-186821,30,4320,50,0.011574074,USA,48SU4961,5886,Erick
Beta-224386,30,6820,40,0.005865103,USA,48SU6218,5896,Erick
Beta-224964,30,4650,50,0.010752688,USA,48SU6218,5896,Erick
Beta-224965,30,7060,50,0.007082153,USA,48SU6218,5896,Erick
Beta-224966,30,7160,50,0.00698324,USA,48SU6218,5896,Erick
Beta-224967,30,7700,40,0.005194805,USA,48SU6218,5896,Erick
Beta-224968,30,5380,60,0.011152416,USA,48SU6218,5896,Erick
Beta-137608,30,2780,80,0.028776978,USA,48SU3294,5897,Erick
Beta-225492,30,6930,50,0.007215007,USA,48SU6322,5898,Erick
Beta-228969,30,5160,50,0.009689922,USA,48SU4006,5900,Erick
Beta-228970,30,5080,40,0.007874016,USA,48SU4006,5900,Erick
Beta-224943,30,2900,40,0.013793103,USA,48SU6063,5902,Erick
Beta-224944,30,5200,50,0.009615385,USA,48SU6063,5902,Erick
Beta-256250,30,4980,40,0.008032129,USA,48SU6063,5902,Erick
Beta-225491,30,7060,50,0.007082153,USA,48SU6321,5906,Erick
Beta-186812,30,3220,60,0.01863354,USA,48SU3978,5909,Erick
Beta-186813,30,1180,60,0.050847458,USA,48SU3978,5909,Erick
Beta-186814,30,2050,50,0.024390244,USA,48SU3978,5909,Erick
Beta-224949,30,3260,40,0.012269939,USA,48SU6110,5912,Erick
Beta-224950,30,5910,50,0.008460237,USA,48SU6110,5912,Erick
Beta-224951,30,5050,50,0.00990099,USA,48SU6110,5912,Erick
Beta-224952,30,4800,50,0.010416667,USA,48SU6110,5912,Erick
Beta-224953,30,4880,50,0.010245902,USA,48SU6110,5912,Erick
Beta-224954,30,3430,40,0.011661808,USA,48SU6110,5912,Erick
Beta-224955,30,6070,50,0.008237232,USA,48SU6110,5912,Erick
Beta-224957,30,5870,60,0.010221465,USA,48SU6110,5912,Erick
Beta-224958,30,4930,50,0.010141988,USA,48SU6110,5912,Erick
Beta-137578,30,3270,70,0.021406728,USA,48SU3038,5915,Erick
Beta-137579,30,3650,60,0.016438356,USA,48SU3038,5915,Erick
Beta-186849,30,1560,60,0.038461538,USA,48SU5018,5921,Erick
Beta-186850,30,3600,70,0.019444444,USA,48SU5018,5921,Erick
Beta-240125,30,3760,40,0.010638298,USA,48SU3975,5922,Erick
Beta-240126,30,6290,40,0.0063593,USA,48SU3975,5922,Erick
Beta-240128,30,5780,40,0.006920415,USA,48SU3975,5922,Erick
Beta-240129,30,5250,80,0.015238095,USA,48SU3975,5922,Erick
Beta-240130,30,5700,40,0.007017544,USA,48SU3975,5922,Erick
Beta-240131,30,5370,40,0.00744879,USA,48SU3975,5922,Erick
Beta-240133,30,4490,40,0.008908686,USA,48SU3975,5922,Erick
Beta-240134,30,5330,40,0.00750469,USA,48SU3975,5922,Erick
Beta-240135,30,5520,40,0.007246377,USA,48SU3975,5922,Erick
Beta-240136,30,6180,40,0.006472492,USA,48SU3975,5922,Erick
Beta-240137,30,5160,40,0.007751938,USA,48SU3975,5922,Erick
Beta-240138,30,3160,40,0.012658228,USA,48SU3975,5922,Erick
Beta-126625,30,7510,60,0.007989348,USA,48SU2979,5923,Erick
Beta-186848,30,3870,50,0.012919897,USA,48SU2998,5925,Erick
Beta-240823,30,6070,50,0.008237232,USA,48SU6371,5926,Erick
Beta-186851,30,5010,60,0.011976048,USA,48SU5019,5927,Erick
Beta-186830,30,2220,60,0.027027027,USA,48SU5088,5930,Erick
Beta-137607,30,3970,60,0.01511335,USA,48SU3293,5932,Erick
Beta-126639,29,2940,60,0.020408163,USA,48SU2992,5937,Erick
Beta-240299,30,6570,40,0.00608828,USA,48SU6582,5940,Erick
Beta-240300,30,4390,40,0.009111617,USA,48SU6582,5940,Erick
Beta-240301,30,3580,40,0.011173184,USA,48SU6582,5940,Erick
Beta-240302,30,3620,40,0.011049724,USA,48SU6582,5940,Erick
Beta-240303,30,3070,40,0.013029316,USA,48SU6582,5940,Erick
Beta-240275,30,6510,50,0.007680492,USA,48SU4399,5946,Erick
Beta-240276,30,7190,50,0.006954103,USA,48SU4399,5946,Erick
Beta-240278,30,820,40,0.048780488,USA,48SU4399,5946,Erick
Beta-240279,30,4830,40,0.008281573,USA,48SU4399,5946,Erick
Beta-240280,30,3430,40,0.011661808,USA,48SU4399,5946,Erick
Beta-240281,30,3610,40,0.011080332,USA,48SU4399,5946,Erick
Beta-240282,30,6020,40,0.006644518,USA,48SU4399,5946,Erick
Beta-240283,30,6840,50,0.007309942,USA,48SU4399,5946,Erick
Beta-240329,30,6460,40,0.00619195,USA,48SU4399,5946,Erick
Beta-240330,30,5080,40,0.007874016,USA,48SU4399,5946,Erick
Beta-240331,30,5480,40,0.00729927,USA,48SU4399,5946,Erick
Beta-126638,30,3670,70,0.019073569,USA,48SU2990,5951,Erick
Beta-127765,30,4050,50,0.012345679,USA,48SU2973,5957,Erick
Beta-138036,30,4550,70,0.015384615,USA,48SU2973,5957,Erick
Beta-240812,30,3420,40,0.011695906,USA,48SU4370,5958,Erick
Beta-126637,30,4090,70,0.017114914,USA,48SU2993,5959,Erick
Beta-196834,30,5480,70,0.012773723,USA,48NA884,5962,Erick
Beta-225579,30,3350,40,0.011940299,USA,48NA884,5962,Erick
Beta-127766,30,5360,70,0.013059701,USA,48SU3002,5965,Erick
Beta-127767,30,5810,50,0.008605852,USA,48SU3002,5965,Erick
Beta-127768,30,4520,70,0.015486726,USA,48SU3002,5965,Erick
Beta-127769,30,4310,60,0.013921114,USA,48SU3002,5965,Erick
Beta-254512,30,4310,40,0.009280742,USA,48SU6711,5969,Erick
Beta-126615,30,5020,80,0.015936255,USA,48SU2843,5970,Erick
Beta-126619,30,4490,80,0.017817372,USA,48SU2843,5970,Erick
Beta-126603,30,3750,60,0.016,USA,48SU1640,5971,Erick
Beta-126604,30,3680,70,0.019021739,USA,48SU1640,5971,Erick
Beta-126605,30,2940,70,0.023809524,USA,48SU1640,5971,Erick
Beta-126618,30,4250,70,0.016470588,USA,48SU2844,5972,Erick
Beta-186816,30,3320,50,0.015060241,USA,48SU4375,5975,Erick
Beta-186815,30,3180,50,0.01572327,USA,48SU4376,5976,Erick
Beta-240287,30,3250,40,0.012307692,USA,48SU6385,5978,Erick
Beta-203932,30,3750,50,0.013333333,USA,48SU2230,5981,Erick
Beta-206930,30,3030,60,0.01980198,USA,48SU2230,5981,Erick
Beta-206931,30,2690,70,0.026022305,USA,48SU2230,5981,Erick
Beta-206933,30,3490,70,0.020057307,USA,48SU2230,5981,Erick
Beta-206934,30,2680,50,0.018656716,USA,48SU2230,5981,Erick
Beta-206935,30,3080,70,0.022727273,USA,48SU2230,5981,Erick
Beta-206936,30,3230,70,0.021671827,USA,48SU2230,5981,Erick
Beta-206937,30,2830,60,0.021201413,USA,48SU2230,5981,Erick
Beta-206938,30,3460,70,0.020231214,USA,48SU2230,5981,Erick
Beta-206939,30,4320,40,0.009259259,USA,48SU2230,5981,Erick
Beta-240805,30,4800,40,0.008333333,USA,48SU2230,5981,Erick
Beta-240806,30,3470,40,0.011527378,USA,48SU2230,5981,Erick
Beta-240807,30,3170,40,0.012618297,USA,48SU2230,5981,Erick
Beta-240274,30,6650,40,0.006015038,USA,48SU4396,5983,Erick
Beta-126616,30,5230,80,0.015296367,USA,48SU2847,5984,Erick
Beta-240149,30,3380,40,0.01183432,USA,48SU6443,5987,Erick
Beta-115123,30,1400,70,0.05,USA,48SU2749,5989,Erick
Beta-115124,30,3990,70,0.01754386,USA,48SU2749,5989,Erick
Beta-196838,30,4860,70,0.014403292,USA,48NA3800,5991,Erick
Beta-254517,30,4790,50,0.010438413,USA,48SU6753,5992,Erick
Beta-254518,30,7210,50,0.006934813,USA,48SU6753,5992,Erick
Beta-254519,30,4850,50,0.010309278,USA,48SU6753,5992,Erick
Beta-185935,30,4070,70,0.017199017,USA,48SU1974,5998,Erick
Beta-185940,30,2860,50,0.017482517,USA,48SU2963,6000,Erick
Beta-126609,30,3570,70,0.019607843,USA,48SU2265,6002,Erick
Beta-126620,30,3750,70,0.018666667,USA,48SU2962,6003,Erick
Beta-126610,30,4680,70,0.014957265,USA,48SU2849,6004,Erick
Beta-126608,30,4210,60,0.014251781,USA,48SU2578,6018,Erick
Beta-253980,30,4030,40,0.009925558,USA,48SU6558,6027,Erick
Beta-196839,30,1030,60,0.058252427,USA,48NA3802,6031,Erick
Beta-127034,30,6010,50,0.008319468,USA,48SU2833,6035,Erick
Beta-127035,30,5450,60,0.011009174,USA,48SU2833,6035,Erick
Beta-127036,30,4820,60,0.012448133,USA,48SU2833,6035,Erick
Beta-127037,30,7020,60,0.008547009,USA,48SU2833,6035,Erick
Beta-127038,30,6730,60,0.008915305,USA,48SU2833,6035,Erick
Beta-127039,30,6240,50,0.008012821,USA,48SU2833,6035,Erick
Beta-127040,30,5430,70,0.012891344,USA,48SU2833,6035,Erick
Beta-126908,30,3920,70,0.017857143,USA,48SU2643,6036,Erick
Beta-126909,30,4440,70,0.015765766,USA,48SU2643,6036,Erick
Beta-236045,30,2420,40,0.016528926,USA,48SU6505,6037,Erick
Beta-126910,30,3360,80,0.023809524,USA,48SU2901,6040,Erick
Beta-288164,30,6130,40,0.006525285,USA,48SU3012,6041,Erick
Beta-288165,30,5590,40,0.007155635,USA,48SU3012,6041,Erick
Beta-186818,30,3860,50,0.012953368,USA,48SU2462,6044,Erick
Beta-126885,30,2970,70,0.023569024,USA,48SU2902,6051,Erick
Beta-253978,30,6740,40,0.005934718,USA,48SU6481,6053,Erick
Beta-253982,30,2780,40,0.014388489,USA,48SU6749,6054,Erick
Beta-127761,30,3700,70,0.018918919,USA,48SU1298,6055,Erick
Beta-127763,30,5750,60,0.010434783,USA,48SU2780,6057,Erick
Beta-127764,30,5160,70,0.013565891,USA,48SU2780,6057,Erick
Beta-186805,30,3100,70,0.022580645,USA,48SU3914,6059,Erick
Beta-186809,30,1320,60,0.045454545,USA,48SU3914,6059,Erick
Beta-186811,30,1070,60,0.056074766,USA,48SU3914,6059,Erick
Beta-115121,30,2910,70,0.024054983,USA,48SU2747,6060,Erick
Beta-253984,30,3370,40,0.011869436,USA,48SU6781,6061,Erick
Beta-220519,30,3660,40,0.010928962,USA,48SU5606,6065,Erick
Beta-126634,30,1390,60,0.043165468,USA,48SU2987,6066,Erick
Beta-126635,30,490,50,0.102040816,USA,48SU2857,6067,Erick
Beta-314361,30,2760,30,0.010869565,USA,48SU5479,6068,Erick
Beta-268064,30,6030,50,0.008291874,USA,48SU6744,6069,Erick
Beta-268065,30,5530,50,0.009041591,USA,48SU6744,6069,Erick
Beta-126632,30,5120,70,0.013671875,USA,48SU2986,6070,Erick
Beta-126633,30,4620,70,0.015151515,USA,48SU2986,6070,Erick
Beta-163055,30,3180,60,0.018867925,USA,48SU3809,6072,Erick
Beta-163056,30,4590,70,0.015250545,USA,48SU3809,6072,Erick
Beta-163057,30,3720,70,0.018817204,USA,48SU3809,6072,Erick
Beta-175004,30,4460,70,0.015695067,USA,48SU3809,6072,Erick
Beta-175005,30,4380,70,0.015981735,USA,48SU3809,6072,Erick
Beta-175006,30,4290,70,0.016317016,USA,48SU3809,6072,Erick
Beta-76938,29,3100,70,0.022580645,USA,48SU1410,6074,Erick
Beta-76939,29,2840,70,0.024647887,USA,48SU1410,6074,Erick
Beta-186829,29,4360,50,0.01146789,USA,48SU5246,6075,Erick
Beta-186828,29,4120,50,0.012135922,USA,48SU5247,6076,Erick
Beta-211173,29,3140,50,0.015923567,USA,48SU1264,6077,Erick
Beta-126905,30,3730,70,0.018766756,USA,48SU1608,6080,Erick
Beta-115149,30,3860,70,0.018134715,USA,48SU2772,6081,Erick
Beta-186795,29,5940,80,0.013468013,USA,48SU1106,6083,Erick
Beta-186796,29,5690,70,0.012302285,USA,48SU1106,6083,Erick
Beta-186797,29,5730,70,0.012216405,USA,48SU1106,6083,Erick
Beta-186798,29,3560,50,0.014044944,USA,48SU1106,6083,Erick
Beta-186800,29,5100,70,0.01372549,USA,48SU1106,6083,Erick
Beta-314364,30,2500,30,0.012,USA,48SU6933,6086,Erick
Beta-314365,30,3790,30,0.007915567,USA,48SU6933,6086,Erick
